query,predicted_mql
What is the monthly trend of discount and quantities in march 2022,"{'MEASURE': {'discount': [{'ENTITY': 'Discount'}], 'quantities': [{'ENTITY': 'Quantity'}]}, 'DATE VARIABLE': {'monthly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}], 'march 2022': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}]}}"
What is the monthly trend of discount for burundi in march 2022,"{'MEASURE': {'discount': [{'ENTITY': 'Discount'}]}, 'DATE VARIABLE': {'monthly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}], 'march 2022': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}]}}"
What is the monthly trend of discount and quantities of burundi and mali in march 2022,"{'MEASURE': {'discount': [{'ENTITY': 'Discount'}], 'quantities': [{'ENTITY': 'Quantity'}]}, 'DATE VARIABLE': {'monthly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}], 'march 2022': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}]}}"
What is the monthly trend of discount of burundi and mali in march 2022,"{'MEASURE': {'discount': [{'ENTITY': 'Discount'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}], 'monthly': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}]}}"
What is the monthly trend of discount and quantities for burundi in march 2022,"{'MEASURE': {'discount': [{'ENTITY': 'Discount'}], 'quantities': [{'ENTITY': 'Quantity'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'monthly'}], 'march 2022': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}]}}"
What is the trend of discount for all cities except guinea bissau,"{'MEASURE': {'discount': [{'ENTITY': 'Discount'}]}, 'DIMENSION': {'cities': [{'ENTITY': 'City'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date'}]}}"
What is the trend of discount and quantities for all cities except guinea bissau,"{'MEASURE': {'discount': [{'ENTITY': 'Discount'}], 'quantities': [{'ENTITY': 'Quantity'}]}, 'DIMENSION': {'cities': [{'ENTITY': 'City'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'trend'}]}}"
What is the yearly trend of profits,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of profits and discounts,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of profits for envelopes,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of profits and discounts of envelopes and thailand,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}], 'thailand': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of profits of envelopes and thailand,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}], 'thailand': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of profits and discounts for envelopes,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of profits in last 10 days,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 days': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 days'}]}}"
What is the yearly trend of profits and discounts in last 10 days,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 days': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 days'}]}}"
What is the yearly trend of profits for envelopes in last 10 days,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 days': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 days'}]}}"
What is the yearly trend of profits and discounts of envelopes and thailand in last 10 days,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}], 'thailand': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 days': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 days'}]}}"
What is the yearly trend of profits of envelopes and thailand in last 10 days,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}], 'thailand': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 days': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 days'}]}}"
What is the yearly trend of profits and discounts for envelopes in last 10 days,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 days': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 days'}]}}"
What is the trend of profits for all customer id except ireland,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DIMENSION': {'customer id': [{'ENTITY': 'Customer ID'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'trend'}]}}"
What is the trend of profits and discounts for all customer id except ireland,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DIMENSION': {'customer id': [{'ENTITY': 'Customer ID'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'trend'}]}}"
What is the yearly trend of discount percentage,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage and shipping cost,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}], 'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage for guinea,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage and shipping cost of guinea and furnishing,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}], 'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'FILTER': {'furnishing': [{'ENTITY': 'Furnishings', 'PARENT': 'Sub-Category'}]}, 'DERIVED MEASURE': {'trend': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount percentage': 'Discount percentage'}, {'shipping cost': 'Shipping Cost'}]}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage of guinea and furnishing,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'FILTER': {'furnishing': [{'ENTITY': 'Furnishings', 'PARENT': 'Sub-Category'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage and shipping cost for guinea,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}], 'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage in previous quarter,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'previous quarter': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last quarter'}]}}"
What is the yearly trend of discount percentage and shipping cost in previous quarter,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}], 'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'previous quarter': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last quarter'}]}}"
What is the yearly trend of discount percentage for guinea in previous quarter,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'previous quarter': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last quarter'}]}}"
What is the yearly trend of discount percentage and shipping cost of guinea and furnishing in previous quarter,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}], 'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'FILTER': {'furnishing': [{'ENTITY': 'Furnishings', 'PARENT': 'Sub-Category'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'previous quarter': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last quarter'}]}}"
What is the yearly trend of discount percentage of guinea and furnishing in previous quarter,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'FILTER': {'furnishing': [{'ENTITY': 'Furnishings', 'PARENT': 'Sub-Category'}]}, 'DERIVED MEASURE': {'yearly trend': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount percentage': 'Discount percentage'}]}]}, 'DATE VARIABLE': {'previous quarter': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last quarter'}]}}"
What is the yearly trend of discount percentage and shipping cost for guinea in previous quarter,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}], 'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'previous quarter': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last quarter'}]}}"
What is the trend of discount percentage for all sub category except india,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DIMENSION': {'sub category': [{'ENTITY': 'Sub-Category'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'trend'}]}}"
What is the trend of discount percentage and shipping cost for all sub category except india,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}], 'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'DIMENSION': {'sub category': [{'ENTITY': 'Sub-Category'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'trend'}]}}"
What is the monthly trend of sale,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'monthly'}]}}"
What is the monthly trend of sale and discounts,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DATE VARIABLE': {'monthly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}]}}"
What is the monthly trend of sale for kenya,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'monthly'}]}}"
What is the monthly trend of sale and discounts of kenya and south korea,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DIMENSION': {'country': [{'ENTITY': 'Country'}]}, 'DATE VARIABLE': {'monthly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}]}}"
What is the monthly trend of sale of kenya and south korea,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}]}, 'DIMENSION': {'country': [{'ENTITY': 'Country'}]}, 'DATE VARIABLE': {'monthly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}]}}"
What is the monthly trend of sale and discounts for kenya,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'monthly'}]}}"
What is the monthly trend of sale in 15d,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 15 days'}], 'monthly': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}]}}"
What is the monthly trend of sale and discounts in 15d,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'monthly'}], '15d': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 15 days'}]}}"
What is the monthly trend of sale for kenya in 15d,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'monthly'}], '15d': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 15 days'}]}}"
What is the monthly trend of sale and discounts of kenya and south korea in 15d,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DIMENSION': {'country': [{'ENTITY': 'Country'}]}, 'DATE VARIABLE': {'monthly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}], '15d': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 15 days'}]}}"
What is the monthly trend of sale of kenya and south korea in 15d,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}]}, 'DIMENSION': {'kenya': [{'ENTITY': 'Country'}], 'south korea': [{'ENTITY': 'Country'}]}, 'DATE VARIABLE': {'monthly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}], '15d': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 15 days'}]}}"
What is the monthly trend of sale and discounts for kenya in 15d,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DATE VARIABLE': {'monthly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across months'}], '15d': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 15 days'}]}}"
What is the trend of sale for all ship mode except democratic republic of the congo,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}]}, 'DIMENSION': {'ship mode': [{'ENTITY': 'Ship Mode'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date'}]}}"
What is the trend of sale and discounts for all ship mode except democratic republic of the congo,"{'MEASURE': {'sale': [{'ENTITY': 'Sales'}], 'discounts': [{'ENTITY': 'Discount'}]}, 'DIMENSION': {'ship mode': [{'ENTITY': 'Ship Mode'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'trend'}]}}"
What is the yearly trend of discount percentage and sales,"{'MEASURE': {'sales': [{'ENTITY': 'Sales'}], 'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage for haiti,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage and sales of haiti and central asia,"{'MEASURE': {'sales': [{'ENTITY': 'Sales'}], 'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage of haiti and central asia,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage and sales for haiti,"{'MEASURE': {'sales': [{'ENTITY': 'Sales'}], 'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
What is the yearly trend of discount percentage in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
What is the yearly trend of discount percentage and sales in last 10 months,"{'MEASURE': {'sales': [{'ENTITY': 'Sales'}], 'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
What is the yearly trend of discount percentage for haiti in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
What is the yearly trend of discount percentage and sales of haiti and central asia in last 10 months,"{'MEASURE': {'sales': [{'ENTITY': 'Sales'}], 'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DATE VARIABLE': {'yearly trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}], 'last 10 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
What is the yearly trend of discount percentage of haiti and central asia in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage'}]}, 'DERIVED MEASURE': {'yearly trend': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount percentage': 'Discount percentage'}]}]}, 'DATE VARIABLE': {'last 10 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}], 'yearly': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across years'}]}}"
